Count,Customer ID,Billing Period Code,Energy Consumed (kWHr),Power Factor
6092,2020260255,202301,0,0.85
6093,2020260256,202301,6,0.85
6094,2020270100,202301,0,0.85
6095,2020270105,202301,34,0.85
6096,2020270110,202301,0,0.85
6097,2020270115,202301,56,0.85
6098,2020270120,202301,18,0.85
6099,2020270125,202301,23,0.85
6100,2020270130,202301,50,0.85
6101,2020270135,202301,32,0.85
6102,2020270140,202301,42,0.85
6103,2020270145,202301,18,0.85
6104,2020270150,202301,24,0.85
6105,2020270155,202301,56,0.85
6106,2020270160,202301,27,0.85
6107,2020270165,202301,0,0.85
6108,2020270170,202301,12,0.85
6109,2020270175,202301,32,0.85
6110,2020270180,202301,54,0.85
6111,2020270185,202301,34,0.85
6112,2020270190,202301,43,0.85
6113,2020270195,202301,4,0.85
6114,2020270200,202301,13,0.85
6115,2020270205,202301,36,0.85
6116,2020270210,202301,14,0.85
6117,2020270215,202301,36,0.85
6118,2020270220,202301,97,0.85
6119,2020270225,202301,13,0.85
6120,2020270230,202301,9,0.85
6121,2020270235,202301,34,0.85
6122,2020270240,202301,137,0.85
6123,2020270245,202301,0,0.85
6124,2020270250,202301,15,0.85
6125,2020270255,202301,23,0.85
6126,2020270260,202301,41,0.85
6127,2020270265,202301,63,0.85
6128,2020270270,202301,57,0.85
6129,2020270275,202301,2,0.85
6130,2020270280,202301,34,0.85
6131,2020270285,202301,28,0.85
6132,2020270290,202301,2,0.85
6133,2020270295,202301,14,0.85
6134,2020270300,202301,66,0.85
6135,2020270305,202301,17,0.85
6136,2020270310,202301,48,0.85
6137,2020270315,202301,76,0.85
6138,2020270320,202301,21,0.85
6139,2020270325,202301,47,0.85
6140,2020270330,202301,29,0.85
6141,2020270335,202301,9,0.85
6142,2020270340,202301,36,0.85
6143,2020270345,202301,51,0.85
6144,2020270350,202301,33,0.85
6145,2020270355,202301,71,0.85
6146,2020270360,202301,133,0.85
6147,2020270365,202301,18,0.85
6148,2020270370,202301,19,0.85
6149,2020270375,202301,41,0.85
6150,2020270380,202301,24,0.85
6151,2020270385,202301,48,0.85
6152,2020270390,202301,7,0.85
6153,2020270395,202301,0,0.85
6154,2020270400,202301,0,0.85
6155,2020270405,202301,15,0.85
6156,2020270410,202301,25,0.85
6157,2020270415,202301,126,0.85
6158,2020270420,202301,39,0.85
6159,2020270425,202301,12,0.85
6160,2020270435,202301,23,0.85
6161,2020270440,202301,0,0.85
6162,2020270445,202301,0,0.85
6163,2020270450,202301,19,0.85
6164,2020270452,202301,30,0.85
6165,2020270453,202301,25,0.85
6166,2020270454,202301,20,0.85
6167,2020270455,202301,37,0.85
6168,2020270456,202301,24,0.85
6169,2020270457,202301,12,0.85
6170,2020270458,202301,18,0.85
6171,2020270459,202301,105,0.85
6172,2020270460,202301,35,0.85
6173,2020270461,202301,3,0.85
6174,2020270462,202301,139,0.85
6175,2020270463,202301,0,0.85
6176,2020270464,202301,20,0.85
6177,2020270465,202301,50,0.85
6178,2020300100,202301,86,0.85
6179,2020300110,202301,24,0.85
6180,2020300115,202301,0,0.85
6181,2020300120,202301,32,0.85
6182,2020300130,202301,20,0.85
6183,2020300140,202301,61,0.85
6184,2020300145,202301,0,0.85
6185,2020300150,202301,0,0.85
6186,2020300155,202301,14,0.85
6187,2020300160,202301,41,0.85
6188,2020300165,202301,196,0.85
6189,2020300170,202301,6,0.85
6190,2020300175,202301,23,0.85
6191,2020300180,202301,24,0.85
6192,2020300185,202301,17,0.85
6193,2020300190,202301,54,0.85
6194,2020300195,202301,5,0.85
6195,2020300200,202301,6,0.85
6196,2020300205,202301,44,0.85
6197,2020300210,202301,13,0.85
6198,2020300215,202301,5,0.85
6199,2020300220,202301,123,0.85
6200,2020300225,202301,26,0.85
6201,2020300230,202301,0,0.85
6202,2020300235,202301,0,0.85
6203,2020300245,202301,100,0.85
6204,2020300250,202301,49,0.85
6205,2020300255,202301,146,0.85
6206,2020300256,202301,30,0.85
6207,2020310370,202301,0,0.85
6208,2020320100,202301,1,0.85
6209,2020320105,202301,43,0.85
6210,2020320110,202301,38,0.85
6211,2020320115,202301,85,0.85
6212,2020320120,202301,1,0.85
6213,2020320125,202301,16,0.85
6214,2020320135,202301,5,0.85
6215,2020320140,202301,33,0.85
6216,2020320145,202301,5,0.85
6217,2020330100,202301,0,0.85
6218,2020330110,202301,0,0.85
6219,2020330120,202301,5,0.85
6220,2020330130,202301,1,0.85
6221,2020330150,202301,0,0.85
6222,2020330160,202301,0,0.85
6223,2020330165,202301,13,0.85
6224,2020330170,202301,0,0.85
6225,2020330175,202301,30,0.85
6226,2020330180,202301,0,0.85
6227,2020330187,202301,0,0.85
6228,2020330188,202301,11,0.85
6229,2020340100,202301,69,0.85
6230,2020340105,202301,19,0.85
6231,2020340110,202301,0,0.85
6232,2020340115,202301,58,0.85
6233,2020340120,202301,32,0.85
6234,2020340125,202301,29,0.85
6235,2020340130,202301,27,0.85
6236,2020340135,202301,52,0.85
6237,2020340140,202301,15,0.85
6238,2020340145,202301,109,0.85
6239,2020340150,202301,24,0.85
6240,2020340155,202301,19,0.85
6241,2020340160,202301,35,0.85
6242,2020340165,202301,12,0.85
6243,2020340170,202301,37,0.85
6244,2020340175,202301,0,0.85
6245,2020340180,202301,0,0.85
6246,2020340185,202301,49,0.85
6247,2020340190,202301,4,0.85
6248,2020340195,202301,5,0.85
6249,2020340200,202301,29,0.85
6250,2020340205,202301,40,0.85
6251,2020340210,202301,4,0.85
6252,2020340215,202301,52,0.85
6253,2020340220,202301,75,0.85
6254,2020340225,202301,12,0.85
6255,2020340230,202301,205,0.85
6256,2020340235,202301,32,0.85
6257,2020340245,202301,33,0.85
6258,2020340250,202301,21,0.85
6259,2020340255,202301,57,0.85
6260,2020340260,202301,18,0.85
6261,2020340265,202301,295,0.85
6262,2020340270,202301,88,0.85
6263,2020340275,202301,119,0.85
6264,2020340280,202301,47,0.85
6265,2020340285,202301,67,0.85
6266,2020340290,202301,17,0.85
6267,2020340295,202301,30,0.85
6268,2020340300,202301,13,0.85
6269,2020340305,202301,184,0.85
6270,2020340310,202301,30,0.85
6271,2020340315,202301,8,0.85
6272,2020340320,202301,13,0.85
6273,2020340325,202301,16,0.85
6274,2020340330,202301,49,0.85
6275,2020340335,202301,43,0.85
6276,2020340340,202301,10,0.85
6277,2020340345,202301,48,0.85
6278,2020340350,202301,21,0.85
6279,2020340355,202301,0,0.85
6280,2020340360,202301,6,0.85
6281,2020340365,202301,26,0.85
6282,2020340370,202301,116,0.85
6283,2020340375,202301,27,0.85
6284,2020340380,202301,21,0.85
6285,2020340385,202301,143,0.85
6286,2020340390,202301,18,0.85
6287,2020340395,202301,16,0.85
6288,2020340400,202301,0,0.85
6289,2020340405,202301,34,0.85
6290,2020340410,202301,41,0.85
6291,2020340420,202301,57,0.85
6292,2020340425,202301,8,0.85
6293,2020340435,202301,18,0.85
6294,2020340440,202301,51,0.85
6295,2020340445,202301,47,0.85
6296,2020340450,202301,22,0.85
6297,2020340455,202301,35,0.85
6298,2020340460,202301,19,0.85
6299,2020340465,202301,21,0.85
6300,2020340470,202301,4,0.85
6301,2020340475,202301,49,0.85
6302,2020340480,202301,3,0.85
6303,2020340500,202301,48,0.85
6304,2020340505,202301,41,0.85
6305,2020340510,202301,90,0.85
6306,2020340515,202301,22,0.85
6307,2020340520,202301,14,0.85
6308,2020340525,202301,42,0.85
6309,2020340540,202301,0,0.85
6310,2020340545,202301,103,0.85
6311,2020340555,202301,1,0.85
6312,2020340560,202301,19,0.85
6313,2020340565,202301,30,0.85
6314,2020340570,202301,43,0.85
6315,2020340575,202301,14,0.85
6316,2020340580,202301,1,0.85
6317,2020340585,202301,22,0.85
6318,2020340590,202301,8,0.85
6319,2020340595,202301,15,0.85
6320,2020340605,202301,38,0.85
6321,2020340610,202301,3,0.85
6322,2020340615,202301,205,0.85
6323,2020340620,202301,78,0.85
6324,2020340625,202301,0,0.85
6325,2020340630,202301,22,0.85
6326,2020340635,202301,5,0.85
6327,2020340640,202301,75,0.85
6328,2020340645,202301,0,0.85
6329,2020340650,202301,0,0.85
6330,2020340655,202301,19,0.85
6331,2020340660,202301,117,0.85
6332,2020340665,202301,11,0.85
6333,2020340670,202301,3,0.85
6334,2020340675,202301,0,0.85
6335,2020340680,202301,14,0.85
6336,2020340685,202301,6,0.85
6337,2020340690,202301,141,0.85
6338,2020340701,202301,18,0.85
6339,2020340702,202301,20,0.85
6340,2020340703,202301,51,0.85
6341,2020340704,202301,87,0.85
6342,2020340705,202301,5,0.85
6343,2020340706,202301,62,0.85
6344,2020340707,202301,3,0.85
6345,2020340710,202301,10,0.85
6346,2020340712,202301,1,0.85
6347,2020340713,202301,63,0.85
6348,2020340714,202301,47,0.85
6349,2020340715,202301,64,0.85
6350,2020340716,202301,1,0.85
6351,2020350100,202301,9,0.85
6352,2020350105,202301,8,0.85
6353,2020350110,202301,17,0.85
6354,2020350115,202301,19,0.85
6355,2020350120,202301,56,0.85
6356,2020350125,202301,35,0.85
6357,2020350130,202301,2,0.85
6358,2020350135,202301,18,0.85
6359,2020350140,202301,30,0.85
6360,2020350145,202301,3,0.85
6361,2020350150,202301,41,0.85
6362,2020350155,202301,9,0.85
6363,2020350160,202301,53,0.85
6364,2020350161,202301,122,0.85
6365,2020350162,202301,102,0.85
6366,2020360100,202301,63,0.85
6367,2020360105,202301,50,0.85
6368,2020360110,202301,60,0.85
6369,2020360115,202301,178,0.85
6370,2020360120,202301,8,0.85
6371,2020360125,202301,39,0.85
6372,2020360130,202301,15,0.85
6373,2020360135,202301,3,0.85
6374,2020360140,202301,17,0.85
6375,2020360145,202301,25,0.85
6376,2020360150,202301,13,0.85
6377,2020360155,202301,74,0.85
6378,2020360160,202301,28,0.85
6379,2020360165,202301,9,0.85
6380,2020360170,202301,34,0.85
6381,2020360175,202301,0,0.85
6382,2020360180,202301,58,0.85
6383,2020360185,202301,85,0.85
6384,2020360190,202301,74,0.85
6385,2020360195,202301,67,0.85
6386,2020360200,202301,62,0.85
6387,2020360205,202301,61,0.85
6388,2020360210,202301,24,0.85
6389,2020360215,202301,25,0.85
6390,2020360220,202301,102,0.85
6391,2020360225,202301,7,0.85
6392,2020360230,202301,27,0.85
6393,2020360240,202301,604,0.85
6394,2020360245,202301,142,0.85
6395,2020360250,202301,62,0.85
6396,2020360255,202301,43,0.85
6397,2020360260,202301,10,0.85
6398,2020360265,202301,27,0.85
6399,2020360270,202301,21,0.85
6400,2020360275,202301,10,0.85
6401,2020360280,202301,0,0.85
6402,2020360285,202301,0,0.85
6403,2020360290,202301,52,0.85
6404,2020360295,202301,33,0.85
6405,2020360300,202301,40,0.85
6406,2020360305,202301,38,0.85
6407,2020360310,202301,31,0.85
6408,2020360315,202301,71,0.85
6409,2020360320,202301,22,0.85
6410,2020360325,202301,90,0.85
6411,2020360330,202301,41,0.85
6412,2020360335,202301,26,0.85
6413,2020360340,202301,28,0.85
6414,2020360345,202301,14,0.85
6415,2020360350,202301,16,0.85
6416,2020360355,202301,38,0.85
6417,2020360360,202301,26,0.85
6418,2020360361,202301,110,0.85
6419,2020360362,202301,50,0.85
6420,2020360363,202301,16,0.85
6421,2020360364,202301,215,0.85
6422,2020360365,202301,20,0.85
6423,2020360366,202301,20,0.85
6424,2020360367,202301,0,0.85
6425,2020360368,202301,38,0.85
6426,2020360369,202301,0,0.85
6427,2020360370,202301,32,0.85
6428,2020360371,202301,13,0.85
6429,2020360372,202301,19,0.85
6430,2020360373,202301,37,0.85
6431,2020360374,202301,0,0.85
6432,2020360375,202301,41,0.85
6433,2020390100,202301,72,0.85
6434,2020390105,202301,32,0.85
6435,2020390110,202301,30,0.85
6436,2020390115,202301,25,0.85
6437,2020390125,202301,23,0.85
6438,2020390130,202301,63,0.85
6439,2020390135,202301,5,0.85
6440,2020390140,202301,4,0.85
6441,2020390145,202301,240,0.85
6442,2020390150,202301,21,0.85
6443,2020390155,202301,47,0.85
6444,2020390160,202301,50,0.85
6445,2020390165,202301,20,0.85
6446,2020390170,202301,89,0.85
6447,2020390175,202301,33,0.85
6448,2020390180,202301,5,0.85
6449,2020390185,202301,22,0.85
6450,2020390190,202301,28,0.85
6451,2020390195,202301,12,0.85
6452,2020390200,202301,60,0.85
6453,2020390205,202301,23,0.85
6454,2020390210,202301,27,0.85
6455,2020390215,202301,0,0.85
6456,2020390220,202301,22,0.85
6457,2020390225,202301,16,0.85
6458,2020390230,202301,9,0.85
6459,2020390235,202301,19,0.85
6460,2020390245,202301,20,0.85
6461,2020390250,202301,98,0.85
6462,2020390255,202301,111,0.85
6463,2020390270,202301,26,0.85
6464,2020390275,202301,124,0.85
6465,2020390280,202301,0,0.85
6466,2020390285,202301,3,0.85
6467,2020390290,202301,100,0.85
6468,2020390295,202301,86,0.85
6469,2020390300,202301,8,0.85
6470,2020390305,202301,7,0.85
6471,2020390310,202301,186,0.85
6472,2020390315,202301,120,0.85
6473,2020390320,202301,0,0.85
6474,2020390330,202301,22,0.85
6475,2020390331,202301,0,0.85
6476,2020390333,202301,5,0.85
6477,2020390334,202301,76,0.85
6478,2020390335,202301,44,0.85
6479,2020390336,202301,0,0.85
6480,2020390337,202301,862,0.85
6481,2020390338,202301,108,0.85
6482,2020390339,202301,8,0.85
6483,2020390340,202301,14,0.85
6484,2020400100,202301,7,0.85
6485,2020400105,202301,44,0.85
6486,2020400110,202301,118,0.85
6487,2020400115,202301,28,0.85
6488,2020400120,202301,9,0.85
6489,2020400125,202301,26,0.85
6490,2020400130,202301,9,0.85
6491,2020400140,202301,22,0.85
6492,2020400145,202301,16,0.85
6493,2020400150,202301,41,0.85
6494,2020400155,202301,40,0.85
6495,2020400160,202301,17,0.85
6496,2020400165,202301,11,0.85
6497,2020400170,202301,13,0.85
6498,2020400175,202301,96,0.85
6499,2020400180,202301,16,0.85
6500,2020400185,202301,15,0.85
6501,2020400190,202301,0,0.85
6502,2020400195,202301,31,0.85
6503,2020400200,202301,11,0.85
6504,2020400205,202301,4,0.85
6505,2020400210,202301,10,0.85
6506,2020400215,202301,31,0.85
6507,2020400220,202301,5,0.85
6508,2020400225,202301,49,0.85
6509,2020400230,202301,41,0.85
6510,2020400235,202301,7,0.85
6511,2020400240,202301,13,0.85
6512,2020400245,202301,51,0.85
6513,2020400250,202301,17,0.85
6514,2020400255,202301,60,0.85
6515,2020400260,202301,4,0.85
6516,2020400265,202301,50,0.85
6517,2020400270,202301,21,0.85
6518,2020400275,202301,0,0.85
6519,2020400280,202301,18,0.85
6520,2020400285,202301,50,0.85
6521,2020400290,202301,40,0.85
6522,2020400295,202301,76,0.85
6523,2020400300,202301,43,0.85
6524,2020400305,202301,49,0.85
6525,2020400310,202301,21,0.85
6526,2020400315,202301,25,0.85
6527,2020400320,202301,45,0.85
6528,2020400325,202301,36,0.85
6529,2020400330,202301,25,0.85
6530,2020400335,202301,56,0.85
6531,2020400340,202301,11,0.85
6532,2020400345,202301,15,0.85
6533,2020400350,202301,25,0.85
6534,2020400355,202301,84,0.85
6535,2020400360,202301,41,0.85
6536,2020400365,202301,55,0.85
6537,2020400370,202301,64,0.85
6538,2020400375,202301,5,0.85
6539,2020400380,202301,9,0.85
6540,2020400385,202301,31,0.85
6541,2020400390,202301,30,0.85
6542,2020400395,202301,17,0.85
6543,2020400400,202301,26,0.85
6544,2020400405,202301,151,0.85
6545,2020400410,202301,66,0.85
6546,2020400415,202301,48,0.85
6547,2020400420,202301,124,0.85
6548,2020400425,202301,40,0.85
6549,2020400430,202301,83,0.85
6550,2020400435,202301,44,0.85
6551,2020400440,202301,11,0.85
6552,2020400445,202301,0,0.85
6553,2020400450,202301,23,0.85
6554,2020400455,202301,11,0.85
6555,2020400460,202301,19,0.85
6556,2020400465,202301,19,0.85
6557,2020400470,202301,75,0.85
6558,2020400475,202301,11,0.85
6559,2020400480,202301,5,0.85
6560,2020400485,202301,1,0.85
6561,2020400490,202301,9,0.85
6562,2020400495,202301,12,0.85
6563,2020400500,202301,60,0.85
6564,2020400505,202301,49,0.85
6565,2020400510,202301,65,0.85
6566,2020400515,202301,58,0.85
6567,2020400520,202301,66,0.85
6568,2020400525,202301,83,0.85
6569,2020400530,202301,29,0.85
6570,2020400535,202301,121,0.85
6571,2020400540,202301,10,0.85
6572,2020400545,202301,0,0.85
6573,2020400550,202301,15,0.85
6574,2020400555,202301,0,0.85
6575,2020400556,202301,3,0.85
6576,2020400557,202301,8,0.85
6577,2020400558,202301,65,0.85
6578,2020400559,202301,12,0.85
6579,2020400560,202301,31,0.85
6580,2020400561,202301,0,0.85
6581,2020400562,202301,111,0.85
6582,2020400563,202301,30,0.85
6583,2020400564,202301,13,0.85
6584,2020400565,202301,14,0.85
6585,2020400566,202301,38,0.85
6586,2020400567,202301,15,0.85
6587,2020410100,202301,43,0.85
6588,2020410105,202301,19,0.85
6589,2020410110,202301,27,0.85
6590,2020410115,202301,35,0.85
6591,2020410120,202301,31,0.85
6592,2020410125,202301,38,0.85
6593,2020410130,202301,52,0.85
6594,2020410135,202301,8,0.85
6595,2020410140,202301,40,0.85
6596,2020410145,202301,10,0.85
6597,2020410150,202301,5,0.85
6598,2020410155,202301,35,0.85
6599,2020410160,202301,19,0.85
6600,2020410165,202301,38,0.85
6601,2020410170,202301,10,0.85
6602,2020410175,202301,54,0.85
6603,2020410180,202301,24,0.85
6604,2020410185,202301,43,0.85
6605,2020410190,202301,87,0.85
6606,2020410195,202301,15,0.85
6607,2020410205,202301,21,0.85
6608,2020410210,202301,42,0.85
6609,2020410215,202301,24,0.85
6610,2020410220,202301,64,0.85
6611,2020410225,202301,53,0.85
6612,2020410230,202301,77,0.85
6613,2020410235,202301,26,0.85
6614,2020410240,202301,342,0.85
6615,2020410245,202301,124,0.85
6616,2020410250,202301,132,0.85
6617,2020410255,202301,336,0.85
6618,2020410260,202301,39,0.85
6619,2020410265,202301,57,0.85
6620,2020410270,202301,59,0.85
6621,2020410275,202301,33,0.85
6622,2020410280,202301,22,0.85
6623,2020410285,202301,41,0.85
6624,2020410290,202301,18,0.85
6625,2020410295,202301,29,0.85
6626,2020410300,202301,5,0.85
6627,2020410305,202301,33,0.85
6628,2020410310,202301,86,0.85
6629,2020410315,202301,26,0.85
6630,2020410320,202301,36,0.85
6631,2020410325,202301,28,0.85
6632,2020410330,202301,13,0.85
6633,2020410335,202301,14,0.85
6634,2020410340,202301,70,0.85
6635,2020410345,202301,21,0.85
6636,2020410350,202301,35,0.85
6637,2020410355,202301,5,0.85
6638,2020410360,202301,163,0.85
6639,2020410365,202301,38,0.85
6640,2020410370,202301,11,0.85
6641,2020410375,202301,59,0.85
6642,2020410380,202301,8,0.85
6643,2020410385,202301,119,0.85
6644,2020410390,202301,54,0.85
6645,2020410395,202301,97,0.85
6646,2020410400,202301,33,0.85
6647,2020410405,202301,18,0.85
6648,2020410410,202301,37,0.85
6649,2020410415,202301,10,0.85
6650,2020410420,202301,11,0.85
6651,2020410425,202301,17,0.85
6652,2020410430,202301,106,0.85
6653,2020410435,202301,114,0.85
6654,2020410440,202301,37,0.85
6655,2020410445,202301,30,0.85
6656,2020410450,202301,15,0.85
6657,2020410455,202301,31,0.85
6658,2020410460,202301,10,0.85
6659,2020410465,202301,19,0.85
6660,2020410470,202301,10,0.85
6661,2020410475,202301,40,0.85
6662,2020410480,202301,23,0.85
6663,2020410485,202301,38,0.85
6664,2020410490,202301,36,0.85
6665,2020410495,202301,24,0.85
6666,2020410500,202301,12,0.85
6667,2020410505,202301,128,0.85
6668,2020410510,202301,80,0.85
6669,2020410515,202301,22,0.85
6670,2020410520,202301,27,0.85
6671,2020410525,202301,22,0.85
6672,2020410530,202301,30,0.85
6673,2020410535,202301,21,0.85
6674,2020410540,202301,119,0.85
6675,2020410545,202301,88,0.85
6676,2020410550,202301,119,0.85
6677,2020410565,202301,45,0.85
6678,2020410570,202301,25,0.85
6679,2020410575,202301,59,0.85
6680,2020410580,202301,132,0.85
6681,2020410585,202301,38,0.85
6682,2020410590,202301,68,0.85
6683,2020410595,202301,0,0.85
6684,2020410600,202301,43,0.85
6685,2020410610,202301,56,0.85
6686,2020410615,202301,16,0.85
6687,2020410620,202301,8,0.85
6688,2020410625,202301,32,0.85
6689,2020410630,202301,3,0.85
6690,2020410635,202301,28,0.85
6691,2020410640,202301,19,0.85
6692,2020410645,202301,22,0.85
6693,2020410650,202301,26,0.85
6694,2020410655,202301,59,0.85
6695,2020410660,202301,2,0.85
6696,2020410665,202301,80,0.85
6697,2020410667,202301,15,0.85
6698,2020410668,202301,19,0.85
6699,2020410669,202301,21,0.85
6700,2020410672,202301,42,0.85
6701,2020410673,202301,17,0.85
6702,2020410674,202301,78,0.85
6703,2020410675,202301,8,0.85
6704,2020410676,202301,15,0.85
6705,2020410678,202301,14,0.85
6706,2020410679,202301,19,0.85
6707,2020410680,202301,0,0.85
6708,2020410681,202301,16,0.85
6709,2020410682,202301,87,0.85
6710,2020410683,202301,18,0.85
6711,2020410684,202301,61,0.85
6712,2020410685,202301,85,0.85
6713,2020410686,202301,35,0.85
6714,2020420100,202301,44,0.85
6715,2020420105,202301,4,0.85
6716,2020420110,202301,15,0.85
6717,2020420115,202301,7,0.85
6718,2020420120,202301,3,0.85
6719,2020420125,202301,5,0.85
6720,2020420130,202301,14,0.85
6721,2020420135,202301,19,0.85
6722,2020420140,202301,58,0.85
6723,2020420145,202301,7,0.85
6724,2020420150,202301,3,0.85
6725,2020420155,202301,6,0.85
6726,2020420160,202301,1,0.85
6727,2020420165,202301,7,0.85
6728,2020420170,202301,12,0.85
6729,2020420175,202301,3,0.85
6730,2020420180,202301,4,0.85
6731,2020420185,202301,257,0.85
6732,2020420190,202301,76,0.85
6733,2020420195,202301,73,0.85
6734,2020420200,202301,31,0.85
6735,2020420201,202301,19,0.85
6736,2020420202,202301,0,0.85
6737,2020420203,202301,12,0.85
6738,2020430100,202301,0,0.85
6739,2020430105,202301,36,0.85
6740,2020430110,202301,8,0.85
6741,2020430115,202301,53,0.85
6742,2020430120,202301,24,0.85
6743,2020430125,202301,1,0.85
6744,2020430130,202301,17,0.85
6745,2020430135,202301,0,0.85
6746,2020430140,202301,16,0.85
6747,2020430145,202301,23,0.85
6748,2020430150,202301,16,0.85
6749,2020430156,202301,24,0.85
6750,2020440100,202301,45,0.85
6751,2020440105,202301,65,0.85
6752,2020440115,202301,140,0.85
6753,2020440120,202301,0,0.85
6754,2020440125,202301,46,0.85
6755,2020440135,202301,17,0.85
6756,2020440140,202301,14,0.85
6757,2020440145,202301,84,0.85
6758,2020440150,202301,16,0.85
6759,2020440155,202301,95,0.85
6760,2020440160,202301,119,0.85
6761,2020440165,202301,9,0.85
6762,2020440170,202301,26,0.85
6763,2020440175,202301,3,0.85
6764,2020440180,202301,122,0.85
6765,2020440185,202301,0,0.85
6766,2020440190,202301,20,0.85
6767,2020440195,202301,18,0.85
6768,2020440200,202301,52,0.85
6769,2020440205,202301,0,0.85
6770,2020440210,202301,35,0.85
6771,2020440215,202301,16,0.85
6772,2020440220,202301,14,0.85
6773,2020440225,202301,46,0.85
6774,2020440230,202301,15,0.85
6775,2020440235,202301,32,0.85
6776,2020440240,202301,18,0.85
6777,2020440245,202301,62,0.85
6778,2020440250,202301,24,0.85
6779,2020440255,202301,19,0.85
6780,2020440260,202301,34,0.85
6781,2020440265,202301,20,0.85
6782,2020440270,202301,4,0.85
6783,2020440275,202301,31,0.85
6784,2020440280,202301,88,0.85
6785,2020440291,202301,32,0.85
6786,2020440292,202301,35,0.85
6787,2020440293,202301,54,0.85
6788,2020440294,202301,31,0.85
6789,2020460100,202301,42,0.85
6790,2020460105,202301,0,0.85
6791,2020460110,202301,70,0.85
6792,2020460115,202301,1,0.85
6793,2020460120,202301,5,0.85
6794,2020460125,202301,39,0.85
6795,2020460130,202301,16,0.85
6796,2020460135,202301,41,0.85
6797,2020460140,202301,14,0.85
6798,2020460145,202301,3,0.85
6799,2020460150,202301,9,0.85
6800,2020460160,202301,0,0.85
6801,2020460165,202301,45,0.85
6802,2020460175,202301,0,0.85
6803,2020460180,202301,88,0.85
6804,2020460185,202301,143,0.85
6805,2020460190,202301,53,0.85
6806,2020460195,202301,65,0.85
6807,2020460200,202301,36,0.85
6808,2020460205,202301,29,0.85
6809,2020460210,202301,13,0.85
6810,2020460215,202301,31,0.85
6811,2020460220,202301,112,0.85
6812,2020460225,202301,125,0.85
6813,2020460230,202301,491,0.85
6814,2020460235,202301,37,0.85
6815,2020460240,202301,20,0.85
6816,2020460245,202301,107,0.85
6817,2020460250,202301,70,0.85
6818,2020460255,202301,55,0.85
6819,2020460260,202301,45,0.85
6820,2020460265,202301,22,0.85
6821,2020460270,202301,95,0.85
6822,2020460275,202301,159,0.85
6823,2020460280,202301,49,0.85
6824,2020460285,202301,102,0.85
6825,2020460290,202301,5,0.85
6826,2020460295,202301,153,0.85
6827,2020460300,202301,341,0.85
6828,2020460305,202301,0,0.85
6829,2020460310,202301,26,0.85
6830,2020460315,202301,42,0.85
6831,2020460320,202301,106,0.85
6832,2020460325,202301,49,0.85
6833,2020460330,202301,98,0.85
6834,2020460335,202301,2,0.85
6835,2020460340,202301,0,0.85
6836,2020460345,202301,6,0.85
6837,2020460350,202301,19,0.85
6838,2020460355,202301,0,0.85
6839,2020460360,202301,7,0.85
6840,2020460365,202301,37,0.85
6841,2020460370,202301,11,0.85
6842,2020460375,202301,76,0.85
6843,2020460380,202301,301,0.85
6844,2020460385,202301,78,0.85
6845,2020460390,202301,82,0.85
6846,2020460395,202301,0,0.85
6847,2020460400,202301,36,0.85
6848,2020460405,202301,0,0.85
6849,2020460410,202301,19,0.85
6850,2020460415,202301,10,0.85
6851,2020460420,202301,107,0.85
6852,2020460425,202301,80,0.85
6853,2020460430,202301,2,0.85
6854,2020460435,202301,26,0.85
6855,2020460440,202301,35,0.85
6856,2020460445,202301,155,0.85
6857,2020460450,202301,29,0.85
6858,2020460455,202301,102,0.85
6859,2020460460,202301,7,0.85
6860,2020460465,202301,31,0.85
6861,2020460470,202301,21,0.85
6862,2020460475,202301,14,0.85
6863,2020460480,202301,156,0.85
6864,2020460485,202301,0,0.85
6865,2020460490,202301,13,0.85
6866,2020460495,202301,23,0.85
6867,2020460500,202301,0,0.85
6868,2020460505,202301,0,0.85
6869,2020460510,202301,2,0.85
6870,2020460515,202301,0,0.85
6871,2020460520,202301,10,0.85
6872,2020460525,202301,20,0.85
6873,2020460530,202301,75,0.85
6874,2020460535,202301,107,0.85
6875,2020460540,202301,10,0.85
6876,2020460545,202301,14,0.85
6877,2020460550,202301,6,0.85
6878,2020460555,202301,55,0.85
6879,2020460560,202301,37,0.85
6880,2020460565,202301,44,0.85
6881,2020460570,202301,57,0.85
6882,2020460575,202301,0,0.85
6883,2020460580,202301,0,0.85
6884,2020460585,202301,7,0.85
6885,2020460590,202301,22,0.85
6886,2020460595,202301,13,0.85
6887,2020460605,202301,0,0.85
6888,2020460610,202301,18,0.85
6889,2020460611,202301,11,0.85
6890,2020460612,202301,11,0.85
6891,2020460613,202301,32,0.85
6892,2020460614,202301,210,0.85
6893,2020460615,202301,72,0.85
6894,2020460616,202301,29,0.85
6895,2020460617,202301,0,0.85
6896,2020460618,202301,19,0.85
6897,2020460619,202301,279,0.85
6898,2020460622,202301,17,0.85
6899,2020460623,202301,15,0.85
6900,2020460624,202301,35,0.85
6901,2020460625,202301,12,0.85
6902,2020460626,202301,0,0.85
6903,2020460627,202301,0,0.85
6904,2020460628,202301,11,0.85
6905,2020460629,202301,21,0.85
6906,2020460630,202301,88,0.85
6907,2020460631,202301,44,0.85
6908,2020460632,202301,0,0.85
6909,2020460633,202301,46,0.85
6910,2020460634,202301,55,0.85
6911,2020460635,202301,19,0.85
6912,2020460636,202301,2,0.85
